HomeTeam,AwayTeam,Date,FTHG,FTAG,FTR,Year,FTR1,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HTGD,ATGD,DiffFormPts,DiffLP
Aston Villa,Arsenal,05-04-2003,1,1,NH,2003,A,1.125,2.0625,D,L,L,W,L,W,-0.125,1.03125,-0.28125,7
Bolton,Man City,05-04-2003,2,0,H,2003,H,1,1.28125,W,W,L,L,W,L,-0.40625,-0.28125,0.125,-2
Charlton,Leeds,05-04-2003,1,6,NH,2003,D,1.4375,1.0625,D,L,L,L,L,L,0.03125,-0.21875,0.125,9
Man United,Liverpool,05-04-2003,4,0,H,2003,D,2,1.625,W,W,W,W,W,W,0.75,0.5,0.03125,1
Middlesboro,West Brom,05-04-2003,3,0,H,2003,H,1.3125,0.65625,D,W,W,L,L,L,0.125,-0.8125,0.34375,-6
Southampton,West Ham,05-04-2003,1,1,NH,2003,H,1.375,0.9375,D,D,W,W,D,W,0.0625,-0.59375,-0.15625,4
Sunderland,Chelsea,05-04-2003,1,2,NH,2003,A,0.59375,1.6875,L,L,L,W,W,L,-0.96875,0.8125,-0.28125,11
Tottenham,Birmingham,05-04-2003,2,1,H,2003,H,1.34375,1.09375,L,L,L,W,L,W,-0.03125,-0.4375,-0.15625,-9
Everton,Newcastle,06-04-2003,2,1,H,2003,A,1.5625,1.90625,L,D,D,W,W,L,0.09375,0.59375,-0.21875,11
Fulham,Blackburn,07-04-2003,0,4,NH,2003,A,1.1875,1.4375,L,D,W,L,W,W,-0.15625,0.03125,-0.125,3
Birmingham,Sunderland,12-04-2003,2,0,H,2003,H,1.060606061,0.575757576,L,W,L,L,L,L,-0.454545455,-0.96969697,0.272727273,1
Blackburn,Charlton,12-04-2003,1,0,H,2003,H,1.484848485,1.393939394,W,L,W,L,D,L,0.151515152,-0.121212121,0.242424242,-4
Chelsea,Bolton,12-04-2003,1,0,H,2003,H,1.727272727,1.060606061,W,W,W,W,W,W,0.818181818,-0.333333333,-0.03030303,-10
Leeds,Tottenham,12-04-2003,2,2,NH,2003,A,1.121212121,1.393939394,W,L,L,W,L,L,-0.060606061,0,-0.03030303,-4
Liverpool,Fulham,12-04-2003,2,0,H,2003,H,1.575757576,1.151515152,L,W,W,L,L,D,0.363636364,-0.272727273,0.121212121,-11
Man City,Middlesboro,12-04-2003,0,0,NH,2003,A,1.242424242,1.363636364,L,L,W,W,D,W,-0.333333333,0.212121212,-0.242424242,6
Newcastle,Man United,12-04-2003,2,6,NH,2003,H,1.848484848,2.03030303,L,W,W,W,W,W,0.545454545,0.848484848,-0.121212121,1
West Brom,Everton,12-04-2003,1,2,NH,2003,H,0.636363636,1.606060606,L,L,L,W,L,D,-0.878787879,0.121212121,-0.242424242,3
West Ham,Aston Villa,12-04-2003,2,2,NH,2003,H,0.939393939,1.121212121,D,W,D,D,D,L,-0.575757576,-0.121212121,0.272727273,-1
Arsenal,Man United,16-04-2003,2,2,NH,2003,A,2.03030303,2.03030303,D,W,L,W,W,W,1,0.848484848,-0.090909091,-2
Tottenham,Man City,18-04-2003,0,2,NH,2003,A,1.382352941,1.235294118,D,W,L,D,L,L,0,-0.323529412,0,-9
Aston Villa,Chelsea,19-04-2003,2,1,H,2003,H,1.117647059,1.764705882,D,D,D,W,W,W,-0.117647059,0.823529412,-0.264705882,2
Bolton,West Ham,19-04-2003,1,0,H,2003,D,1.029411765,0.941176471,L,W,W,D,D,W,-0.352941176,-0.558823529,0,9
Charlton,Birmingham,19-04-2003,0,2,NH,2003,A,1.352941176,1.117647059,L,L,D,W,L,W,-0.147058824,-0.382352941,-0.235294118,-4
Everton,Liverpool,19-04-2003,1,2,NH,2003,H,1.647058824,1.617647059,W,W,L,W,L,W,0.147058824,0.411764706,-0.117647059,13
Fulham,Newcastle,19-04-2003,2,1,H,2003,D,1.117647059,1.794117647,L,L,L,L,L,W,-0.323529412,0.411764706,-0.058823529,9
Man United,Blackburn,19-04-2003,3,1,H,2003,H,2.058823529,1.529411765,W,W,W,W,W,L,0.941176471,0.176470588,0.088235294,-7
Middlesboro,Arsenal,19-04-2003,0,2,NH,2003,A,1.352941176,2,D,W,D,D,D,W,0.205882353,0.970588235,0.088235294,11
Southampton,Leeds,19-04-2003,3,2,H,2003,H,1.411764706,1.117647059,W,D,D,D,W,L,0.088235294,-0.058823529,0.147058824,6
Sunderland,West Brom,19-04-2003,1,2,NH,2003,A,0.558823529,0.617647059,L,L,L,L,L,L,-1,-0.882352941,0,-1
Birmingham,Southampton,21-04-2003,3,2,H,2003,D,1.171428571,1.371428571,W,W,L,L,W,D,-0.314285714,0.057142857,0.085714286,7
Blackburn,Bolton,21-04-2003,0,0,NH,2003,D,1.485714286,1.085714286,L,W,W,W,L,W,0.114285714,-0.314285714,-0.085714286,-6
Chelsea,Everton,21-04-2003,4,1,H,2003,A,1.714285714,1.6,L,W,W,L,W,W,0.771428571,0.114285714,0.142857143,-9
Liverpool,Charlton,21-04-2003,2,1,H,2003,H,1.657142857,1.314285714,W,W,L,L,L,L,0.428571429,-0.2,0.314285714,-12
Man City,Sunderland,21-04-2003,3,0,H,2003,A,1.285714286,0.542857143,W,D,L,L,L,L,-0.257142857,-1,0.2,1
Newcastle,Aston Villa,21-04-2003,1,1,NH,2003,A,1.742857143,1.171428571,L,L,L,W,D,D,0.371428571,-0.085714286,0,-4
West Brom,Tottenham,21-04-2003,2,3,NH,2003,H,0.685714286,1.342857143,W,L,L,L,D,W,-0.828571429,-0.057142857,-0.028571429,9
West Ham,Middlesboro,21-04-2003,1,0,H,2003,H,0.914285714,1.314285714,L,D,D,L,D,W,-0.571428571,0.142857143,-0.057142857,-5
Leeds,Fulham,22-04-2003,2,0,H,2003,H,1.085714286,1.171428571,L,D,W,W,L,L,-0.085714286,-0.285714286,0,-8
Birmingham,Middlesboro,26-04-2003,3,0,H,2003,A,1.171428571,1.314285714,W,W,L,L,D,W,-0.314285714,0.142857143,0.028571429,6
Bolton,Arsenal,26-04-2003,2,2,NH,2003,H,1.083333333,2,D,W,L,D,W,D,-0.305555556,0.972222222,0.027777778,15
Charlton,Southampton,26-04-2003,2,1,H,2003,A,1.277777778,1.333333333,L,L,L,L,L,W,-0.222222222,0.027777778,-0.111111111,3
Chelsea,Fulham,26-04-2003,1,1,NH,2003,D,1.75,1.138888889,W,L,W,L,W,L,0.833333333,-0.333333333,0.25,-7
Everton,Aston Villa,26-04-2003,2,1,H,2003,H,1.555555556,1.166666667,L,L,W,D,W,D,0.027777778,-0.083333333,-0.027777778,7
Leeds,Blackburn,26-04-2003,2,3,NH,2003,A,1.138888889,1.472222222,W,L,D,D,L,W,-0.027777778,0.111111111,0,-5
Sunderland,Newcastle,26-04-2003,0,1,NH,2003,D,0.527777778,1.722222222,L,L,L,D,L,L,-1.055555556,0.361111111,-0.111111111,13
West Brom,Liverpool,26-04-2003,0,6,NH,2003,H,0.666666667,1.694444444,L,W,L,W,W,W,-0.833333333,0.444444444,-0.25,16
Man City,West Ham,27-04-2003,0,1,NH,2003,H,1.333333333,0.972222222,W,W,D,W,L,D,-0.166666667,-0.527777778,-0.027777778,11
Tottenham,Man United,27-04-2003,0,2,NH,2003,D,1.388888889,2.055555556,W,L,D,W,D,W,-0.027777778,0.944444444,-0.166666667,6
Aston Villa,Sunderland,03-05-2003,1,0,H,2003,H,1.166666667,0.527777778,D,W,D,L,L,L,-0.083333333,-1.055555556,0.194444444,-9
Blackburn,West Brom,03-05-2003,1,1,NH,2003,H,1.513513514,0.648648649,W,D,L,L,L,W,0.135135135,-0.972972973,0.189189189,-8
Fulham,Everton,03-05-2003,2,0,H,2003,H,1.135135135,1.594594595,D,L,W,W,L,L,-0.324324324,0.054054054,-0.135135135,-2
Liverpool,Man City,03-05-2003,1,2,NH,2003,A,1.72972973,1.297297297,W,W,W,L,W,W,0.594594595,-0.189189189,0.135135135,-16
Man United,Charlton,03-05-2003,4,1,H,2003,H,2.081081081,1.324324324,W,W,D,W,L,L,0.972972973,-0.189189189,0.27027027,-11
Middlesboro,Tottenham,03-05-2003,5,1,H,2003,H,1.243243243,1.351351351,L,L,L,L,W,L,0.027027027,-0.081081081,-0.081081081,3
Newcastle,Birmingham,03-05-2003,1,0,H,2003,H,1.756756757,1.27027027,W,D,L,W,W,W,0.378378378,-0.189189189,-0.216216216,-14
Southampton,Bolton,03-05-2003,0,0,NH,2003,D,1.324324324,1.081081081,D,L,L,D,D,W,0.027027027,-0.297297297,-0.081081081,-5
West Ham,Chelsea,03-05-2003,1,0,H,2003,H,1.027027027,1.72972973,W,W,L,D,W,L,-0.486486486,0.810810811,-0.054054054,1
Arsenal,Leeds,04-05-2003,2,3,NH,2003,H,1.945945946,1.108108108,L,D,W,L,W,L,0.918918919,-0.054054054,-0.027027027,-4
Arsenal,Southampton,07-05-2003,6,1,H,2003,D,1.945945946,1.324324324,L,D,W,D,L,L,0.918918919,0.027027027,0.027027027,-10
Birmingham,West Ham,11-05-2003,2,2,NH,2003,A,1.236842105,1.078947368,L,W,W,W,W,W,-0.210526316,-0.447368421,0.052631579,11
Bolton,Middlesboro,11-05-2003,2,1,H,2003,D,1.078947368,1.289473684,D,D,D,W,L,L,-0.289473684,0.131578947,0.052631579,4
Charlton,Fulham,11-05-2003,0,1,NH,2003,D,1.289473684,1.184210526,L,W,L,W,D,L,-0.263157895,-0.263157895,-0.105263158,1
Chelsea,Liverpool,11-05-2003,2,1,H,2003,D,1.684210526,1.684210526,L,D,W,L,W,W,0.763157895,0.552631579,-0.131578947,4
Everton,Man United,11-05-2003,1,2,NH,2003,H,1.552631579,2.105263158,L,W,L,W,W,W,0,1.026315789,-0.184210526,12
Leeds,Aston Villa,11-05-2003,3,1,H,2003,A,1.157894737,1.184210526,W,L,W,W,L,D,-0.026315789,-0.078947368,-0.026315789,-3
Man City,Southampton,11-05-2003,0,1,NH,2003,H,1.342105263,1.289473684,W,L,W,L,D,L,-0.157894737,-0.105263158,0.157894737,7
Sunderland,Arsenal,11-05-2003,0,4,NH,2003,H,0.5,1.973684211,L,L,L,W,L,D,-1.052631579,1.026315789,-0.210526316,16
Tottenham,Blackburn,11-05-2003,0,4,NH,2003,H,1.315789474,1.5,L,L,W,D,W,D,-0.184210526,0.131578947,-0.105263158,-1
West Brom,Newcastle,11-05-2003,2,2,NH,2003,H,0.657894737,1.789473684,D,L,L,W,W,D,-0.947368421,0.394736842,-0.078947368,14
Arsenal,Everton,16-08-2003,2,1,H,2003,H,0,0,W,W,W,W,W,W,0,0,0,-5
Birmingham,Tottenham,16-08-2003,1,0,H,2003,H,0,0,W,W,W,W,W,W,0,0,0,3
Blackburn,Wolves,16-08-2003,5,1,H,2003,A,0,0,W,W,W,W,W,W,0,0,0,-12
Fulham,Middlesbrough,16-08-2003,3,2,H,2003,D,0,0,W,W,W,W,W,W,0,0,0,3
Leicester,Southampton,16-08-2003,2,2,NH,2003,H,0,0,W,W,W,W,W,W,0,0,0,10
Man United,Bolton,16-08-2003,4,0,H,2003,D,0,0,W,W,W,W,W,W,0,0,0,-16
Portsmouth,Aston Villa,16-08-2003,2,1,H,2003,H,0,0,W,W,W,W,W,W,0,0,0,2
Charlton,Man City,17-08-2003,0,3,NH,2003,H,0,0,W,W,W,W,W,W,0,0,0,3
Leeds,Newcastle,17-08-2003,2,2,NH,2003,H,0,0,W,W,W,W,W,W,0,0,0,12
Liverpool,Chelsea,17-08-2003,1,2,NH,2003,H,0,0,W,W,W,W,W,W,0,0,0,1
Bolton,Blackburn,23-08-2003,2,2,NH,2003,H,0,1.5,L,W,W,W,W,W,-2,2,-1.5,11
Chelsea,Leicester,23-08-2003,2,1,H,2003,H,1.5,0.5,W,W,W,D,W,W,0.5,0,1,-14
Everton,Fulham,23-08-2003,3,1,H,2003,D,0,1.5,L,W,W,W,W,W,-0.5,0.5,-1.5,-7
Man City,Portsmouth,23-08-2003,1,1,NH,2003,D,1.5,1.5,W,W,W,W,W,W,1.5,0.5,0,-9
Newcastle,Man United,23-08-2003,1,2,NH,2003,H,0.5,1.5,D,W,W,W,W,W,0,2,-1,2
Southampton,Birmingham,23-08-2003,0,0,NH,2003,H,0.5,1.5,D,W,W,W,W,W,0,0.5,-1,-5
Tottenham,Leeds,23-08-2003,2,1,H,2003,H,0,0.5,L,W,W,D,W,W,-0.5,0,-0.5,-5
Wolves,Charlton,23-08-2003,0,4,NH,2003,A,0,0,L,W,W,L,W,W,-2,-1.5,0,6
Aston Villa,Liverpool,24-08-2003,0,0,NH,2003,A,0,0,L,W,W,L,W,W,-0.5,-0.5,0,11
Middlesbrough,Arsenal,24-08-2003,0,4,NH,2003,H,0,1.5,L,W,W,W,W,W,-0.5,0.5,-1.5,9
Blackburn,Man City,25-08-2003,2,3,NH,2003,D,1.333333333,1.333333333,D,W,W,D,W,W,1.333333333,1,0,-3
Charlton,Everton,26-08-2003,2,2,NH,2003,D,1,1,W,L,W,W,L,W,0.333333333,0.333333333,0,5
Leeds,Southampton,26-08-2003,0,0,NH,2003,H,0.333333333,0.666666667,L,D,W,D,D,W,-0.333333333,0,-0.333333333,7
Leicester,Middlesbrough,26-08-2003,0,0,NH,2003,A,0.333333333,0,L,D,W,L,L,W,-0.333333333,-1.666666667,0.333333333,7
Portsmouth,Bolton,26-08-2003,4,0,H,2003,A,1.333333333,0.333333333,D,W,W,D,L,W,0.333333333,-1.333333333,1,1
Arsenal,Aston Villa,27-08-2003,2,0,H,2003,H,2,0.333333333,W,W,W,D,L,W,1.666666667,-0.333333333,1.666666667,-14
Liverpool,Tottenham,27-08-2003,0,0,NH,2003,D,0.333333333,1,D,L,W,W,L,W,-0.333333333,0,-0.666666667,-5
Man United,Wolves,27-08-2003,1,0,H,2003,D,2,0,W,W,W,L,L,W,1.666666667,-2.666666667,2,-17
Aston Villa,Leicester,30-08-2003,3,1,H,2003,D,0.333333333,0.333333333,D,L,W,L,D,W,-0.333333333,-0.333333333,0,-2
Bolton,Charlton,30-08-2003,0,0,NH,2003,A,0.333333333,1,D,L,W,W,L,W,-1.333333333,0.333333333,-0.666666667,5
Chelsea,Blackburn,30-08-2003,2,2,NH,2003,H,1.75,1,D,W,W,L,D,W,0.5,0.75,0.75,-2
Everton,Liverpool,30-08-2003,0,3,NH,2003,D,1,0.5,D,W,L,D,D,L,0.25,-0.25,0.5,2
Middlesbrough,Leeds,30-08-2003,2,3,NH,2003,H,0.25,0.5,D,L,L,D,L,D,-1.25,-0.25,-0.25,-4
Newcastle,Birmingham,30-08-2003,0,1,NH,2003,D,0.25,1.75,L,L,D,W,D,W,-0.5,0.5,-1.5,-10
Tottenham,Fulham,30-08-2003,0,3,NH,2003,D,1,1.5,D,W,L,W,L,W,0,0.5,-0.5,-4
Wolves,Portsmouth,30-08-2003,0,0,NH,2003,A,0,1.75,L,L,L,W,D,W,-2.25,1.25,-1.75,0
Man City,Arsenal,31-08-2003,1,2,NH,2003,D,1.75,2.25,W,D,W,W,W,W,1,1.75,-0.5,7
Southampton,Man United,31-08-2003,1,0,H,2003,H,0.75,2.25,D,D,D,W,W,W,0,1.5,-1.5,7
Arsenal,Portsmouth,13-09-2003,1,1,NH,2003,H,2.25,1.75,W,W,W,W,D,W,1.75,1.25,0.5,-16
Blackburn,Liverpool,13-09-2003,1,3,NH,2003,D,1,0.5,L,D,W,D,D,L,0.75,-0.25,0.5,1
Bolton,Middlesbrough,13-09-2003,2,0,H,2003,D,0.4,0.2,D,L,D,L,D,L,-1.6,-1.2,0.2,6
Charlton,Man United,13-09-2003,0,2,NH,2003,A,1,1.8,D,D,W,L,W,W,0.2,1,-0.8,11
Chelsea,Tottenham,13-09-2003,4,2,H,2003,H,2,0.8,W,D,W,L,D,W,0.8,-0.6,1.2,-6
Everton,Newcastle,13-09-2003,2,2,NH,2003,H,0.8,0.4,L,D,W,D,L,L,-0.4,-0.4,0.4,4
Southampton,Wolves,13-09-2003,2,0,H,2003,H,1.2,0.2,W,D,D,D,L,L,0.2,-1.8,1,-10
Birmingham,Fulham,14-09-2003,2,2,NH,2003,A,1.6,1.4,D,W,D,D,W,L,0.4,0.4,0.2,-1
Man City,Aston Villa,14-09-2003,4,1,H,2003,D,1.4,0.8,L,W,D,W,L,D,0.6,-0.2,0.6,-7
Leicester,Leeds,15-09-2003,4,0,H,2003,D,0.4,1,L,D,L,W,D,L,-0.6,0,-0.6,3
Aston Villa,Charlton,20-09-2003,2,1,H,2003,H,0.8,1,W,L,D,D,D,W,-0.2,0.2,-0.2,4
Fulham,Man City,20-09-2003,2,2,NH,2003,H,1.4,1.4,D,W,L,L,W,D,0.4,0.6,0,5
Leeds,Birmingham,20-09-2003,0,2,NH,2003,H,0.833333333,1.833333333,L,W,D,W,D,W,-0.666666667,0.666666667,-1,2
Liverpool,Leicester,20-09-2003,2,1,H,2003,H,1.333333333,0.833333333,W,W,D,W,L,D,0.666666667,0.166666667,0.5,-13
Newcastle,Bolton,20-09-2003,0,0,NH,2003,A,0.5,0.833333333,D,D,L,W,D,L,-0.333333333,-1,-0.333333333,-14
Portsmouth,Blackburn,20-09-2003,1,2,NH,2003,A,1.5,0.833333333,D,D,W,L,D,L,0.833333333,0.166666667,0.666666667,12
Tottenham,Southampton,20-09-2003,1,3,NH,2003,H,0.666666667,1.5,L,L,D,W,W,D,-0.833333333,0.5,-0.833333333,2
Wolves,Chelsea,20-09-2003,0,5,NH,2003,H,0.166666667,2.166666667,L,D,L,W,W,D,-1.833333333,1.5,-2,14
Man United,Arsenal,21-09-2003,0,0,NH,2003,A,2,2.166666667,W,L,W,D,W,W,1.166666667,1.333333333,-0.166666667,-1
Middlesbrough,Everton,21-09-2003,1,0,H,2003,D,0.166666667,0.833333333,L,L,D,D,L,D,-1.333333333,-0.333333333,-0.666666667,4
Arsenal,Newcastle,26-09-2003,3,2,H,2003,D,2.166666667,0.5,D,W,W,D,D,L,1.333333333,-0.333333333,1.666666667,-1
Birmingham,Portsmouth,27-09-2003,2,0,H,2003,A,1.833333333,1.5,W,D,W,D,D,W,0.666666667,0.833333333,0.333333333,-5
Bolton,Wolves,27-09-2003,1,1,NH,2003,A,0.857142857,0.142857143,D,W,D,L,L,D,-0.857142857,-2.285714286,0.714285714,-1
Chelsea,Aston Villa,27-09-2003,1,0,H,2003,D,2.285714286,1,W,W,W,W,L,W,1.428571429,-0.428571429,0.857142857,-12
Leicester,Man United,27-09-2003,1,4,NH,2003,D,0.714285714,1.857142857,L,W,L,D,W,L,0,1,-0.857142857,17
Southampton,Middlesbrough,27-09-2003,0,1,NH,2003,D,1.714285714,0.571428571,W,W,W,W,L,L,0.714285714,-1,1,-3
Blackburn,Fulham,28-09-2003,0,2,NH,2003,D,1.142857143,1.571428571,W,L,D,W,D,D,0.285714286,0.571428571,-0.428571429,-8
Charlton,Liverpool,28-09-2003,3,2,H,2003,D,0.714285714,1.571428571,L,L,D,W,W,W,-0.285714286,0.714285714,-0.857142857,7
Everton,Leeds,28-09-2003,4,0,H,2003,A,0.714285714,0.714285714,L,D,L,L,L,W,-0.428571429,-0.857142857,0.142857143,-8
Man City,Tottenham,28-09-2003,0,0,NH,2003,D,1.571428571,0.571428571,D,W,L,L,L,L,0.857142857,-1,0.571428571,-1
Fulham,Leicester,04-10-2003,2,0,H,2003,D,1.571428571,0.714285714,W,D,D,L,W,L,0.571428571,0,0.571428571,-4
Leeds,Blackburn,04-10-2003,2,1,H,2003,H,0.714285714,1.142857143,L,L,W,W,L,D,-0.857142857,0.285714286,-0.142857143,9
Liverpool,Arsenal,04-10-2003,1,2,NH,2003,D,1.375,2.125,L,W,W,W,D,D,0.5,1.125,-0.125,3
Man United,Birmingham,04-10-2003,3,0,H,2003,A,2,1.75,W,D,W,L,W,W,1.25,0.375,0,-12
Newcastle,Southampton,04-10-2003,1,0,H,2003,H,0.75,1.5,W,L,D,L,W,W,-0.25,0.5,-0.625,-5
Portsmouth,Charlton,04-10-2003,1,2,NH,2003,A,1.125,1,L,L,D,W,L,L,0.25,-0.125,0,6
Tottenham,Everton,04-10-2003,3,0,H,2003,A,0.625,1,D,L,L,W,L,D,-0.875,0.125,-0.375,3
Wolves,Man City,04-10-2003,1,0,H,2003,D,0.25,1.5,D,L,L,D,D,W,-2,0.75,-0.75,9
Aston Villa,Bolton,05-10-2003,1,1,NH,2003,H,0.875,0.875,L,W,L,D,D,W,-0.5,-0.75,0,-1
Middlesbrough,Chelsea,05-10-2003,1,2,NH,2003,H,0.875,2.375,W,W,L,W,W,W,-0.75,1.375,-0.75,7
Birmingham,Chelsea,14-10-2003,0,0,NH,2003,D,1.75,2.375,L,W,W,W,W,W,0.375,1.375,-0.375,9
Arsenal,Chelsea,18-10-2003,2,1,H,2003,H,2.125,2.375,W,D,D,W,W,W,1.125,1.375,-0.25,-2
Fulham,Wolves,18-10-2003,0,0,NH,2003,H,1.666666667,0.555555556,D,W,W,W,D,L,0.666666667,-1.666666667,0.444444444,-4
Leeds,Man United,18-10-2003,0,1,NH,2003,D,0.888888889,2.111111111,W,L,L,W,W,D,-1,1.444444444,-0.444444444,14
Man City,Bolton,18-10-2003,6,2,H,2003,D,1.333333333,0.888888889,L,D,D,D,D,D,0.555555556,-0.666666667,-0.222222222,-8
Middlesbrough,Newcastle,18-10-2003,0,1,NH,2003,H,0.777777778,1,L,W,W,W,W,L,-0.777777778,-0.111111111,-0.222222222,8
Portsmouth,Liverpool,18-10-2003,1,0,H,2003,A,1,1.222222222,L,L,L,L,L,W,0.111111111,0.333333333,-0.777777778,13
Birmingham,Aston Villa,19-10-2003,0,0,NH,2003,H,1.666666667,0.888888889,D,L,W,D,L,W,0.333333333,-0.444444444,0.111111111,-3
Everton,Southampton,19-10-2003,0,0,NH,2003,H,0.888888889,1.333333333,L,W,L,L,L,W,-0.222222222,0.333333333,-0.555555556,-1
Leicester,Tottenham,19-10-2003,1,2,NH,2003,A,0.555555556,0.888888889,L,L,L,W,D,L,-0.555555556,-0.444444444,-0.111111111,8
Blackburn,Charlton,20-10-2003,0,1,NH,2003,A,0.888888889,1.222222222,L,L,W,W,W,L,-0.111111111,0,-0.333333333,-6
Fulham,Newcastle,21-10-2003,2,3,NH,2003,A,1.666666667,1,D,W,W,W,W,L,0.666666667,-0.111111111,0.111111111,11
Aston Villa,Everton,25-10-2003,0,0,NH,2003,H,0.9,0.9,D,D,L,D,L,W,-0.4,-0.2,0,9
Bolton,Birmingham,25-10-2003,0,1,NH,2003,H,0.8,1.6,L,D,D,D,D,L,-1,0.3,-0.2,4
Chelsea,Man City,25-10-2003,1,0,H,2003,H,2,1.5,L,D,W,W,L,D,1,0.9,0.2,-5
Liverpool,Leeds,25-10-2003,3,1,H,2003,H,1.1,0.8,L,L,L,L,W,L,0.2,-1,0.3,-10
Man United,Fulham,25-10-2003,1,3,NH,2003,A,2.2,1.5,W,W,W,L,D,W,1.4,0.5,0.5,-13
Newcastle,Portsmouth,25-10-2003,3,0,H,2003,H,1.2,1.2,W,W,W,W,L,L,0,0.2,0.6,-15
Southampton,Blackburn,25-10-2003,2,0,H,2003,A,1.3,0.8,D,L,L,L,L,L,0.3,-0.2,0.4,2
Wolves,Leicester,25-10-2003,4,3,H,2003,D,0.6,0.5,D,W,D,L,L,L,-1.5,-0.6,0.2,0
Charlton,Arsenal,26-10-2003,1,1,NH,2003,A,1.4,2.3,W,W,W,W,W,W,0.1,1.1,-0.2,10
Tottenham,Middlesbrough,26-10-2003,0,0,NH,2003,H,1.1,0.7,W,W,D,L,L,W,-0.3,-0.8,0.1,-1
Everton,Chelsea,01-11-2003,0,1,NH,2003,H,0.909090909,2.090909091,D,D,L,W,L,D,-0.181818182,1,-0.454545455,3
Leeds,Arsenal,01-11-2003,1,4,NH,2003,H,0.727272727,2.181818182,L,L,W,D,W,W,-1.090909091,1,-0.727272727,13
Man United,Portsmouth,01-11-2003,3,0,H,2003,H,2,1.090909091,L,W,W,L,W,L,1.090909091,-0.090909091,0.636363636,-17
Middlesbrough,Wolves,01-11-2003,2,0,H,2003,H,0.727272727,0.818181818,D,L,L,W,D,W,-0.727272727,-1.272727273,-0.090909091,-7
Newcastle,Aston Villa,01-11-2003,1,1,NH,2003,H,1.363636364,0.909090909,W,W,W,D,D,D,0.272727273,-0.363636364,0.545454545,-13
Southampton,Man City,01-11-2003,0,2,NH,2003,H,1.454545455,1.363636364,W,D,L,L,W,L,0.454545455,0.727272727,0.181818182,-1
Tottenham,Bolton,01-11-2003,0,1,NH,2003,H,1.090909091,0.727272727,D,W,W,L,L,D,-0.272727273,-1,0.454545455,-7
Fulham,Liverpool,02-11-2003,1,2,NH,2003,D,1.636363636,1.272727273,W,L,D,W,L,L,0.636363636,0.363636364,0.363636364,9
Leicester,Blackburn,02-11-2003,2,0,H,2003,H,0.454545455,0.727272727,L,L,L,L,L,L,-0.636363636,-0.363636364,-0.272727273,12
Birmingham,Charlton,03-11-2003,1,2,NH,2003,H,1.727272727,1.363636364,W,D,D,D,W,W,0.363636364,0.090909091,-0.181818182,1
Arsenal,Tottenham,08-11-2003,2,1,H,2003,A,2.25,1,W,D,W,L,D,W,1.166666667,-0.333333333,0.416666667,-8
Aston Villa,Middlesbrough,08-11-2003,0,2,NH,2003,H,0.916666667,0.916666667,D,D,D,W,D,L,-0.333333333,-0.5,-0.25,5
Bolton,Southampton,08-11-2003,0,0,NH,2003,A,0.916666667,1.333333333,W,L,L,L,W,D,-0.833333333,0.25,0.083333333,9
Charlton,Fulham,08-11-2003,3,1,H,2003,A,1.5,1.5,W,D,W,L,W,L,0.166666667,0.5,0.5,-2
Portsmouth,Leeds,08-11-2003,6,1,H,2003,H,1,0.666666667,L,L,W,L,L,L,-0.333333333,-1.25,0,3
Wolves,Birmingham,08-11-2003,1,1,NH,2003,H,0.75,1.583333333,L,W,D,L,W,D,-1.333333333,0.25,0.25,5
Chelsea,Newcastle,09-11-2003,5,0,H,2003,H,2.166666667,1.333333333,W,W,L,D,W,W,1,0.25,-0.25,1
Liverpool,Man United,09-11-2003,1,2,NH,2003,A,1.416666667,2.083333333,W,W,L,W,L,W,0.416666667,1.25,-0.5,4
Man City,Leicester,09-11-2003,0,3,NH,2003,D,1.5,0.666666667,W,L,W,W,L,L,0.833333333,-0.416666667,0.333333333,-9
Blackburn,Everton,10-11-2003,2,1,H,2003,D,0.666666667,0.833333333,L,L,L,L,D,D,-0.5,-0.25,-0.416666667,-1
Birmingham,Arsenal,22-11-2003,0,3,NH,2003,H,1.538461538,2.307692308,D,L,W,W,W,D,0.230769231,1.153846154,-0.538461538,11
Everton,Wolves,22-11-2003,2,0,H,2003,A,0.769230769,0.769230769,L,L,D,D,L,W,-0.307692308,-1.230769231,-0.461538462,-11
Leeds,Bolton,22-11-2003,0,2,NH,2003,H,0.615384615,0.923076923,L,L,L,D,W,L,-1.538461538,-0.769230769,-0.153846154,-2
Leicester,Charlton,22-11-2003,1,1,NH,2003,D,0.846153846,1.615384615,W,W,L,W,W,D,-0.153846154,0.307692308,-0.538461538,6
Man United,Blackburn,22-11-2003,2,1,H,2003,H,2.153846154,0.846153846,W,W,L,W,L,L,1.230769231,-0.384615385,0.692307692,-5
Middlesbrough,Liverpool,22-11-2003,0,0,NH,2003,D,1.076923077,1.307692308,W,W,D,L,W,W,-0.307692308,0.307692308,0.076923077,6
Newcastle,Man City,22-11-2003,3,0,H,2003,H,1.230769231,1.384615385,L,D,W,L,W,L,-0.153846154,0.538461538,0.307692308,-6
Southampton,Chelsea,22-11-2003,0,1,NH,2003,D,1.307692308,2.230769231,D,L,W,W,W,W,0.230769231,1.307692308,-0.384615385,4
Tottenham,Aston Villa,23-11-2003,2,1,H,2003,H,0.923076923,0.846153846,L,L,D,L,D,D,-0.384615385,-0.461538462,0.230769231,-6
